경도,위도,다발지역폴리곤
127.1246288,35.83312315,"{""type"":""Polygon"",""coordinates"":[[[127.12642545,35.83312315],[127.12639093,35.83283899],[127.12628869,35.83256574],[127.12612267,35.83231392],[127.12589923,35.83209319],[127.12562698,35.83191204],[127.12531636,35.83177744],[127.12497933,35.83169455],[127.12462882,35.83166656],[127.12427832,35.83169455],[127.12394128,35.83177744],[127.12363067,35.83191204],[127.12335841,35.83209319],[127.12313498,35.83231392],[127.12296895,35.83256574],[127.12286671,35.83283899],[127.12283219,35.83312315],[127.12286671,35.83340731],[127.12296895,35.83368056],[127.12313498,35.83393238],[127.12335841,35.8341531],[127.12363067,35.83433424],[127.12394128,35.83446884],[127.12427832,35.83455172],[127.12462882,35.83457971],[127.12497933,35.83455172],[127.12531636,35.83446884],[127.12562698,35.83433424],[127.12589923,35.8341531],[127.12612267,35.83393238],[127.12628869,35.83368056],[127.12639093,35.83340731],[127.12642545,35.83312315]]]}"
127.1043666,35.87004558,"{""type"":""Polygon"",""coordinates"":[[[127.1061632,35.87004558],[127.10612868,35.86976155],[127.10602644,35.86948843],[127.10586041,35.86923672],[127.10563698,35.8690161],[127.10536472,35.86883504],[127.10505411,35.8687005],[127.10471707,35.86861765],[127.10436657,35.86858967],[127.10401606,35.86861765],[127.10367903,35.8687005],[127.10336841,35.86883504],[127.10309616,35.8690161],[127.10287273,35.86923672],[127.1027067,35.86948843],[127.10260446,35.86976155],[127.10256994,35.87004558],[127.10260446,35.87032961],[127.1027067,35.87060273],[127.10287273,35.87085443],[127.10309616,35.87107505],[127.10336841,35.87125611],[127.10367903,35.87139064],[127.10401606,35.87147349],[127.10436657,35.87150146],[127.10471707,35.87147349],[127.10505411,35.87139064],[127.10536472,35.87125611],[127.10563698,35.87107505],[127.10586041,35.87085443],[127.10602644,35.87060273],[127.10612868,35.87032961],[127.1061632,35.87004558]]]}"
126.8902333,35.977151,"{""type"":""Polygon"",""coordinates"":[[[126.89202989,35.977151],[126.89199537,35.97686735],[126.89189313,35.9765946],[126.8917271,35.97634323],[126.89150367,35.97612291],[126.89123141,35.97594209],[126.8909208,35.97580773],[126.89058376,35.97572499],[126.89023326,35.97569706],[126.88988275,35.97572499],[126.88954572,35.97580773],[126.8892351,35.97594209],[126.88896285,35.97612291],[126.88873941,35.97634323],[126.88857339,35.9765946],[126.88847115,35.97686735],[126.88843663,35.977151],[126.88847115,35.97743464],[126.88857339,35.97770739],[126.88873941,35.97795875],[126.88896285,35.97817907],[126.8892351,35.97835988],[126.88954572,35.97849424],[126.88988275,35.97857697],[126.89023326,35.97860491],[126.89058376,35.97857697],[126.8909208,35.97849424],[126.89123141,35.97835988],[126.89150367,35.97817907],[126.8917271,35.97795875],[126.89189313,35.97770739],[126.89199537,35.97743464],[126.89202989,35.977151]]]}"
126.9465709,35.96424289,"{""type"":""Polygon"",""coordinates"":[[[126.94836752,35.96424289],[126.948333,35.9639592],[126.94823076,35.96368641],[126.94806473,35.963435],[126.9478413,35.96321464],[126.94756904,35.96303379],[126.94725843,35.96289941],[126.9469214,35.96281666],[126.94657089,35.96278872],[126.94622039,35.96281666],[126.94588335,35.96289941],[126.94557274,35.96303379],[126.94530048,35.96321464],[126.94507705,35.963435],[126.94491102,35.96368641],[126.94480878,35.9639592],[126.94477426,35.96424289],[126.94480878,35.96452659],[126.94491102,35.96479938],[126.94507705,35.96505078],[126.94530048,35.96527114],[126.94557274,35.96545198],[126.94588335,35.96558635],[126.94622039,35.9656691],[126.94657089,35.96569704],[126.9469214,35.9656691],[126.94725843,35.96558635],[126.94756904,35.96545198],[126.9478413,35.96527114],[126.94806473,35.96505078],[126.94823076,35.96479938],[126.948333,35.96452659],[126.94836752,35.96424289]]]}"
126.9978729,35.95570507,"{""type"":""Polygon"",""coordinates"":[[[126.9996695,35.95570507],[126.99963498,35.95542134],[126.99953274,35.95514852],[126.99936671,35.95489709],[126.99914328,35.9546767],[126.99887103,35.95449584],[126.99856041,35.95436144],[126.99822338,35.95427868],[126.99787287,35.95425074],[126.99752237,35.95427868],[126.99718533,35.95436144],[126.99687472,35.95449584],[126.99660246,35.9546767],[126.99637903,35.95489709],[126.996213,35.95514852],[126.99611076,35.95542134],[126.99607624,35.95570507],[126.99611076,35.95598879],[126.996213,35.95626161],[126.99637903,35.95651304],[126.99660246,35.95673342],[126.99687472,35.95691428],[126.99718533,35.95704867],[126.99752237,35.95713143],[126.99787287,35.95715938],[126.99822338,35.95713143],[126.99856041,35.95704867],[126.99887103,35.95691428],[126.99914328,35.95673342],[126.99936671,35.95651304],[126.99953274,35.95626161],[126.99963498,35.95598879],[126.9996695,35.95570507]]]}"
126.9031592,35.88667839,"{""type"":""Polygon"",""coordinates"":[[[126.90495586,35.88667839],[126.90492134,35.88639442],[126.9048191,35.88612136],[126.90465307,35.88586971],[126.90442964,35.88564913],[126.90415738,35.8854681],[126.90384677,35.88533359],[126.90350974,35.88525076],[126.90315923,35.88522279],[126.90280873,35.88525076],[126.90247169,35.88533359],[126.90216108,35.8854681],[126.90188882,35.88564913],[126.90166539,35.88586971],[126.90149936,35.88612136],[126.90139712,35.88639442],[126.9013626,35.88667839],[126.90139712,35.88696236],[126.90149936,35.88723542],[126.90166539,35.88748707],[126.90188882,35.88770764],[126.90216108,35.88788866],[126.90247169,35.88802317],[126.90280873,35.888106],[126.90315923,35.88813397],[126.90350974,35.888106],[126.90384677,35.88802317],[126.90415738,35.88788866],[126.90442964,35.88770764],[126.90465307,35.88748707],[126.9048191,35.88723542],[126.90492134,35.88696236],[126.90495586,35.88667839]]]}"
127.2148316,35.98639472,"{""type"":""Polygon"",""coordinates"":[[[127.2166282,35.98639472],[127.21659368,35.98611111],[127.21649144,35.98583839],[127.21632541,35.98558705],[127.21610198,35.98536675],[127.21582972,35.98518596],[127.21551911,35.98505162],[127.21518207,35.98496889],[127.21483157,35.98494095],[127.21448106,35.98496889],[127.21414403,35.98505162],[127.21383341,35.98518596],[127.21356116,35.98536675],[127.21333772,35.98558705],[127.2131717,35.98583839],[127.21306946,35.98611111],[127.21303494,35.98639472],[127.21306946,35.98667833],[127.2131717,35.98695105],[127.21333772,35.98720238],[127.21356116,35.98742268],[127.21383341,35.98760347],[127.21414403,35.98773781],[127.21448106,35.98782053],[127.21483157,35.98784846],[127.21518207,35.98782053],[127.21551911,35.98773781],[127.21582972,35.98760347],[127.21610198,35.98742268],[127.21632541,35.98720238],[127.21649144,35.98695105],[127.21659368,35.98667833],[127.2166282,35.98639472]]]}"
127.281104,35.63793793,"{""type"":""Polygon"",""coordinates"":[[[127.28290063,35.63793793],[127.28286611,35.63765307],[127.28276387,35.63737916],[127.28259785,35.63712672],[127.28237441,35.63690545],[127.28210216,35.63672386],[127.28179154,35.63658892],[127.28145451,35.63650583],[127.281104,35.63647777],[127.2807535,35.63650583],[127.28041646,35.63658892],[127.28010585,35.63672386],[127.27983359,35.63690545],[127.27961016,35.63712672],[127.27944413,35.63737916],[127.2793419,35.63765307],[127.27930737,35.63793793],[127.2793419,35.6382228],[127.27944413,35.63849671],[127.27961016,35.63874915],[127.27983359,35.63897041],[127.28010585,35.63915199],[127.28041646,35.63928692],[127.2807535,35.63937001],[127.281104,35.63939807],[127.28145451,35.63937001],[127.28179154,35.63928692],[127.28210216,35.63915199],[127.28237441,35.63897041],[127.28259785,35.63874915],[127.28276387,35.63849671],[127.28286611,35.6382228],[127.28290063,35.63793793]]]}"
126.4282835,34.80445017,"{""type"":""Polygon"",""coordinates"":[[[126.43008015,34.80445017],[126.43004563,34.80416236],[126.42994339,34.80388562],[126.42977737,34.80363057],[126.42955393,34.80340702],[126.42928168,34.80322355],[126.42897106,34.80308723],[126.42863403,34.80300328],[126.42828352,34.80297493],[126.42793302,34.80300328],[126.42759598,34.80308723],[126.42728537,34.80322355],[126.42701311,34.80340702],[126.42678968,34.80363057],[126.42662365,34.80388562],[126.42652141,34.80416236],[126.42648689,34.80445017],[126.42652141,34.80473797],[126.42662365,34.80501471],[126.42678968,34.80526975],[126.42701311,34.8054933],[126.42728537,34.80567676],[126.42759598,34.80581308],[126.42793302,34.80589703],[126.42828352,34.80592538],[126.42863403,34.80589703],[126.42897106,34.80581308],[126.42928168,34.80567676],[126.42955393,34.8054933],[126.42977737,34.80526975],[126.42994339,34.80501471],[126.43004563,34.80473797],[126.43008015,34.80445017]]]}"
126.7355634,35.03570818,"{""type"":""Polygon"",""coordinates"":[[[126.73736002,35.03570818],[126.73732549,35.03542119],[126.73722326,35.03514523],[126.73705723,35.0348909],[126.73683379,35.03466797],[126.73656154,35.03448502],[126.73625093,35.03434908],[126.73591389,35.03426537],[126.73556339,35.0342371],[126.73521288,35.03426537],[126.73487584,35.03434908],[126.73456523,35.03448502],[126.73429298,35.03466797],[126.73406954,35.0348909],[126.73390351,35.03514523],[126.73380128,35.03542119],[126.73376675,35.03570818],[126.73380128,35.03599517],[126.73390351,35.03627114],[126.73406954,35.03652546],[126.73429298,35.03674838],[126.73456523,35.03693132],[126.73487584,35.03706726],[126.73521288,35.03715098],[126.73556339,35.03717924],[126.73591389,35.03715098],[126.73625093,35.03706726],[126.73656154,35.03693132],[126.73683379,35.03674838],[126.73705723,35.03652546],[126.73722326,35.03627114],[126.73732549,35.03599517],[126.73736002,35.03570818]]]}"
126.6933326,34.48307763,"{""type"":""Polygon"",""coordinates"":[[[126.69512924,34.48307763],[126.69509472,34.48278871],[126.69499248,34.4825109],[126.69482645,34.48225486],[126.69460302,34.48203044],[126.69433076,34.48184626],[126.69402015,34.4817094],[126.69368311,34.48162513],[126.69333261,34.48159667],[126.6929821,34.48162513],[126.69264507,34.4817094],[126.69233445,34.48184626],[126.6920622,34.48203044],[126.69183876,34.48225486],[126.69167274,34.4825109],[126.6915705,34.48278871],[126.69153598,34.48307763],[126.6915705,34.48336655],[126.69167274,34.48364437],[126.69183876,34.4839004],[126.6920622,34.48412482],[126.69233445,34.48430899],[126.69264507,34.48444584],[126.6929821,34.48453012],[126.69333261,34.48455857],[126.69368311,34.48453012],[126.69402015,34.48444584],[126.69433076,34.48430899],[126.69460302,34.48412482],[126.69482645,34.4839004],[126.69499248,34.48364437],[126.69509472,34.48336655],[126.69512924,34.48307763]]]}"
126.4500434,34.78422489,"{""type"":""Polygon"",""coordinates"":[[[126.45184003,34.78422489],[126.45180551,34.78393702],[126.45170327,34.78366021],[126.45153725,34.7834051],[126.45131381,34.78318149],[126.45104156,34.78299798],[126.45073094,34.78286162],[126.45039391,34.78277765],[126.4500434,34.78274929],[126.4496929,34.78277765],[126.44935586,34.78286162],[126.44904525,34.78299798],[126.44877299,34.78318149],[126.44854956,34.7834051],[126.44838353,34.78366021],[126.44828129,34.78393702],[126.44824677,34.78422489],[126.44828129,34.78451276],[126.44838353,34.78478957],[126.44854956,34.78504468],[126.44877299,34.78526828],[126.44904525,34.78545179],[126.44935586,34.78558814],[126.4496929,34.78567211],[126.4500434,34.78570046],[126.45039391,34.78567211],[126.45073094,34.78558814],[126.45104156,34.78545179],[126.45131381,34.78526828],[126.45153725,34.78504468],[126.45170327,34.78478957],[126.45180551,34.78451276],[126.45184003,34.78422489]]]}"
126.7134152,34.79443574,"{""type"":""Polygon"",""coordinates"":[[[126.71521185,34.79443574],[126.71517733,34.7941479],[126.71507509,34.79387113],[126.71490907,34.79361605],[126.71468563,34.79339247],[126.71441338,34.79320898],[126.71410276,34.79307264],[126.71376573,34.79298868],[126.71341522,34.79296033],[126.71306472,34.79298868],[126.71272768,34.79307264],[126.71241707,34.79320898],[126.71214481,34.79339247],[126.71192138,34.79361605],[126.71175535,34.79387113],[126.71165311,34.7941479],[126.71161859,34.79443574],[126.71165311,34.79472358],[126.71175535,34.79500035],[126.71192138,34.79525542],[126.71214481,34.795479],[126.71241707,34.79566248],[126.71272768,34.79579882],[126.71306472,34.79588278],[126.71341522,34.79591113],[126.71376573,34.79588278],[126.71410276,34.79579882],[126.71441338,34.79566248],[126.71468563,34.795479],[126.71490907,34.79525542],[126.71507509,34.79500035],[126.71517733,34.79472358],[126.71521185,34.79443574]]]}"
126.4220603,34.8692644,"{""type"":""Polygon"",""coordinates"":[[[126.42385697,34.8692644],[126.42382245,34.86897682],[126.42372021,34.86870029],[126.42355419,34.86844545],[126.42333075,34.86822207],[126.4230585,34.86803875],[126.42274788,34.86790253],[126.42241085,34.86781865],[126.42206034,34.86779032],[126.42170984,34.86781865],[126.4213728,34.86790253],[126.42106219,34.86803875],[126.42078993,34.86822207],[126.4205665,34.86844545],[126.42040047,34.86870029],[126.42029823,34.86897682],[126.42026371,34.8692644],[126.42029823,34.86955197],[126.42040047,34.86982849],[126.4205665,34.87008334],[126.42078993,34.87030671],[126.42106219,34.87049002],[126.4213728,34.87062624],[126.42170984,34.87071012],[126.42206034,34.87073844],[126.42241085,34.87071012],[126.42274788,34.87062624],[126.4230585,34.87049002],[126.42333075,34.87030671],[126.42355419,34.87008334],[126.42372021,34.86982849],[126.42382245,34.86955197],[126.42385697,34.8692644]]]}"
126.5327018,35.02048711,"{""type"":""Polygon"",""coordinates"":[[[126.53449842,35.02048711],[126.5344639,35.02020007],[126.53436166,35.01992405],[126.53419563,35.01966967],[126.5339722,35.01944671],[126.53369994,35.01926372],[126.53338933,35.01912775],[126.53305229,35.01904403],[126.53270179,35.01901575],[126.53235128,35.01904403],[126.53201425,35.01912775],[126.53170363,35.01926372],[126.53143138,35.01944671],[126.53120794,35.01966967],[126.53104192,35.01992405],[126.53093968,35.02020007],[126.53090516,35.02048711],[126.53093968,35.02077416],[126.53104192,35.02105017],[126.53120794,35.02130454],[126.53143138,35.0215275],[126.53170363,35.02171048],[126.53201425,35.02184645],[126.53235128,35.02193017],[126.53270179,35.02195844],[126.53305229,35.02193017],[126.53338933,35.02184645],[126.53369994,35.02171048],[126.5339722,35.0215275],[126.53419563,35.02130454],[126.53436166,35.02105017],[126.5344639,35.02077416],[126.53449842,35.02048711]]]}"
128.6463375,36.47998747,"{""type"":""Polygon"",""coordinates"":[[[128.64813417,36.47998747],[128.64809965,36.47970565],[128.64799741,36.47943465],[128.64783139,36.47918489],[128.64760795,36.47896598],[128.6473357,36.47878632],[128.64702508,36.47865282],[128.64668805,36.47857061],[128.64633754,36.47854285],[128.64598704,36.47857061],[128.64565,36.47865282],[128.64533939,36.47878632],[128.64506713,36.47896598],[128.6448437,36.47918489],[128.64467767,36.47943465],[128.64457543,36.47970565],[128.64454091,36.47998747],[128.64457543,36.4802693],[128.64467767,36.4805403],[128.6448437,36.48079005],[128.64506713,36.48100896],[128.64533939,36.48118861],[128.64565,36.48132211],[128.64598704,36.48140431],[128.64633754,36.48143207],[128.64668805,36.48140431],[128.64702508,36.48132211],[128.6473357,36.48118861],[128.64760795,36.48100896],[128.64783139,36.48079005],[128.64799741,36.4805403],[128.64809965,36.4802693],[128.64813417,36.47998747]]]}"
128.3639066,36.12772768,"{""type"":""Polygon"",""coordinates"":[[[128.36570318,36.12772768],[128.36566866,36.12744458],[128.36556642,36.12717235],[128.3654004,36.12692146],[128.36517696,36.12670156],[128.36490471,36.12652109],[128.36459409,36.12638698],[128.36425706,36.1263044],[128.36390655,36.12627652],[128.36355605,36.1263044],[128.36321901,36.12638698],[128.3629084,36.12652109],[128.36263614,36.12670156],[128.36241271,36.12692146],[128.36224668,36.12717235],[128.36214444,36.12744458],[128.36210992,36.12772768],[128.36214444,36.12801078],[128.36224668,36.12828301],[128.36241271,36.12853389],[128.36263614,36.12875379],[128.3629084,36.12893426],[128.36321901,36.12906835],[128.36355605,36.12915093],[128.36390655,36.12917881],[128.36425706,36.12915093],[128.36459409,36.12906835],[128.36490471,36.12893426],[128.36517696,36.12875379],[128.3654004,36.12853389],[128.36556642,36.12828301],[128.36566866,36.12801078],[128.36570318,36.12772768]]]}"
128.3948441,36.11101133,"{""type"":""Polygon"",""coordinates"":[[[128.39664076,36.11101133],[128.39660624,36.11072817],[128.396504,36.11045588],[128.39633798,36.11020494],[128.39611454,36.10998499],[128.39584229,36.10980448],[128.39553167,36.10967035],[128.39519464,36.10958775],[128.39484413,36.10955986],[128.39449363,36.10958775],[128.39415659,36.10967035],[128.39384598,36.10980448],[128.39357372,36.10998499],[128.39335029,36.11020494],[128.39318426,36.11045588],[128.39308202,36.11072817],[128.3930475,36.11101133],[128.39308202,36.1112945],[128.39318426,36.11156678],[128.39335029,36.11181772],[128.39357372,36.11203766],[128.39384598,36.11221817],[128.39415659,36.11235229],[128.39449363,36.11243489],[128.39484413,36.11246278],[128.39519464,36.11243489],[128.39553167,36.11235229],[128.39584229,36.11221817],[128.39611454,36.11203766],[128.39633798,36.11181772],[128.396504,36.11156678],[128.39660624,36.1112945],[128.39664076,36.11101133]]]}"
128.3978382,36.13587149,"{""type"":""Polygon"",""coordinates"":[[[128.39963479,36.13587149],[128.39960027,36.13558841],[128.39949803,36.13531621],[128.39933201,36.13506535],[128.39910857,36.13484547],[128.39883632,36.13466502],[128.3985257,36.13453093],[128.39818867,36.13444836],[128.39783816,36.13442048],[128.39748766,36.13444836],[128.39715062,36.13453093],[128.39684001,36.13466502],[128.39656775,36.13484547],[128.39634432,36.13506535],[128.39617829,36.13531621],[128.39607605,36.13558841],[128.39604153,36.13587149],[128.39607605,36.13615456],[128.39617829,36.13642676],[128.39634432,36.13667761],[128.39656775,36.13689749],[128.39684001,36.13707794],[128.39715062,36.13721202],[128.39748766,36.13729459],[128.39783816,36.13732247],[128.39818867,36.13729459],[128.3985257,36.13721202],[128.39883632,36.13707794],[128.39910857,36.13689749],[128.39933201,36.13667761],[128.39949803,36.13642676],[128.39960027,36.13615456],[128.39963479,36.13587149]]]}"
